Weight	Nested	Procedure	subjectID	event_code	block_nr	block_reliability	trial_nr	trial_difficulty	trial_cue	color_1	color_2	flip_response
1		gridBlockReliableStartProc	1	1	1	reliable	0			0	0	
1		gridTrialProc	1	3	1	reliable	0	easy	0	0.30626359005375386	0.6937364099462462	no
1		gridTrialProc	1	3	1	reliable	1	easy	0	0.6823123067332342	0.31768769326676577	no
1		gridTrialProc	1	3	1	reliable	2	hard	X	0.4890078972007089	0.5109921027992911	no
1		gridTrialProc	1	3	1	reliable	3	easy	0	0.2526956421330332	0.7473043578669668	no
1		gridTrialProc	1	3	1	reliable	4	hard	X	0.4673350435322539	0.5326649564677461	no
1		gridTrialProc	1	3	1	reliable	5	hard	X	0.5651969674270723	0.4348030325729277	no
1		gridTrialProc	1	3	1	reliable	6	easy	0	0.3172714110863213	0.6827285889136787	no
1		gridTrialProc	1	3	1	reliable	7	easy	0	0.29061648508699456	0.7093835149130054	no
1		gridTrialProc	1	3	1	reliable	8	hard	X	0.4325935859492825	0.5674064140507176	no
1		gridTrialProc	1	3	1	reliable	9	hard	X	0.42042995692658686	0.5795700430734132	no
1		gridTrialProc	1	3	1	reliable	10	hard	X	0.4483147079722198	0.5516852920277802	no
1		gridTrialProc	1	3	1	reliable	11	easy	0	0.26888851281616044	0.7311114871838396	no
1		gridTrialProc	1	3	1	reliable	12	easy	0	0.7004456325238224	0.2995543674761776	no
1		gridTrialProc	1	3	1	reliable	13	hard	X	0.4739769925805699	0.5260230074194301	no
1		gridTrialProc	1	3	1	reliable	14	hard	X	0.4746606390588337	0.5253393609411663	no
1		gridTrialProc	1	3	1	reliable	15	hard	X	0.43688773890814464	0.5631122610918553	no
1		gridTrialProc	1	3	1	reliable	16	hard	X	0.42468548466340306	0.5753145153365969	no
1		gridTrialProc	1	3	1	reliable	17	hard	X	0.5412728662081033	0.45872713379189667	no
1		gridTrialProc	1	3	1	reliable	18	hard	X	0.5400108333716458	0.45998916662835426	no
1		gridTrialProc	1	3	1	reliable	19	easy	0	0.6940522810035452	0.3059477189964548	no
1		gridTrialProc	1	3	1	reliable	20	easy	0	0.3046730653864097	0.6953269346135903	no
1		gridTrialProc	1	3	1	reliable	21	easy	0	0.7181661899911091	0.2818338100088909	no
1		gridTrialProc	1	3	1	reliable	22	easy	0	0.30426351135819707	0.6957364886418029	no
1		gridTrialProc	1	3	1	reliable	23	hard	X	0.4246506795540438	0.5753493204459562	no
1		gridTrialProc	1	3	1	reliable	24	easy	0	0.30682963864405527	0.6931703613559448	no
1		gridTrialProc	1	3	1	reliable	25	hard	X	0.5295064524850608	0.4704935475149392	no
1		gridTrialProc	1	3	1	reliable	26	easy	0	0.2676822708482355	0.7323177291517645	no
1		gridTrialProc	1	3	1	reliable	27	hard	X	0.4897628825094651	0.5102371174905349	no
1		gridTrialProc	1	3	1	reliable	28	hard	X	0.5191774451278806	0.4808225548721194	no
1		gridTrialProc	1	3	1	reliable	29	easy	0	0.25841331234723897	0.741586687652761	no
1		gridTrialProc	1	3	1	reliable	30	easy	0	0.2709375831938822	0.7290624168061177	no
1		gridTrialProc	1	3	1	reliable	31	hard	X	0.5128814117937055	0.4871185882062945	no
1		gridTrialProc	1	3	1	reliable	32	easy	0	0.30387071069737637	0.6961292893026236	no
1		gridTrialProc	1	3	1	reliable	33	easy	0	0.7291694149258321	0.2708305850741679	no
1		gridTrialProc	1	3	1	reliable	34	easy	0	0.26670521804241404	0.7332947819575859	no
1		gridTrialProc	1	3	1	reliable	35	hard	X	0.5121316293285781	0.48786837067142186	no
1		gridTrialProc	1	3	1	reliable	36	hard	X	0.5628371232686535	0.4371628767313464	no
1		gridTrialProc	1	3	1	reliable	37	hard	X	0.5181750775135576	0.48182492248644243	no
1		gridTrialProc	1	3	1	reliable	38	easy	0	0.6937641797886149	0.30623582021138507	no
1		gridTrialProc	1	3	1	reliable	39	easy	0	0.7244635668832915	0.27553643311670845	no
