Weight	Nested	Procedure	subjectID	event_code	block_nr	block_reliability	trial_nr	trial_difficulty	trial_cue	color_1	color_2	flip_response
1		gridBlockReliableStartProc	8	1	1	reliable	0			0	0	
1		gridTrialProc	8	3	1	reliable	0	easy	0	0.7269396389602323	0.2730603610397678	no
1		gridTrialProc	8	3	1	reliable	1	hard	X	0.43299536786806087	0.5670046321319391	no
1		gridTrialProc	8	3	1	reliable	2	hard	X	0.4448783225572055	0.5551216774427945	no
1		gridTrialProc	8	3	1	reliable	3	easy	0	0.7332775087624634	0.26672249123753655	no
1		gridTrialProc	8	3	1	reliable	4	hard	X	0.42261432880698346	0.5773856711930165	no
1		gridTrialProc	8	3	1	reliable	5	hard	X	0.4611427865437662	0.5388572134562337	no
1		gridTrialProc	8	3	1	reliable	6	hard	X	0.47496728237071956	0.5250327176292804	no
1		gridTrialProc	8	3	1	reliable	7	hard	X	0.4769921354774943	0.5230078645225057	no
1		gridTrialProc	8	3	1	reliable	8	hard	X	0.43985290191823023	0.5601470980817698	no
1		gridTrialProc	8	3	1	reliable	9	hard	X	0.5131500646791329	0.4868499353208671	no
1		gridTrialProc	8	3	1	reliable	10	hard	X	0.478742726318549	0.521257273681451	no
1		gridTrialProc	8	3	1	reliable	11	easy	0	0.2962675286443946	0.7037324713556055	no
1		gridTrialProc	8	3	1	reliable	12	hard	X	0.5397689331704012	0.46023106682959875	no
1		gridTrialProc	8	3	1	reliable	13	easy	0	0.2559402450057679	0.744059754994232	no
1		gridTrialProc	8	3	1	reliable	14	easy	0	0.30942277845143645	0.6905772215485635	no
1		gridTrialProc	8	3	1	reliable	15	hard	X	0.4351236067777346	0.5648763932222653	no
1		gridTrialProc	8	3	1	reliable	16	hard	X	0.43533438143447556	0.5646656185655244	no
1		gridTrialProc	8	3	1	reliable	17	hard	X	0.5656405991425556	0.4343594008574444	no
1		gridTrialProc	8	3	1	reliable	18	hard	X	0.428776302919497	0.571223697080503	no
1		gridTrialProc	8	3	1	reliable	19	hard	X	0.4629150146704327	0.5370849853295673	no
1		gridTrialProc	8	3	1	reliable	20	easy	0	0.2862292341210036	0.7137707658789965	no
1		gridTrialProc	8	3	1	reliable	21	easy	0	0.6996471623126703	0.3003528376873296	no
1		gridTrialProc	8	3	1	reliable	22	easy	0	0.27767265286040643	0.7223273471395936	no
1		gridTrialProc	8	3	1	reliable	23	hard	X	0.47771046525282307	0.522289534747177	no
1		gridTrialProc	8	3	1	reliable	24	hard	X	0.46943873800948827	0.5305612619905118	no
1		gridTrialProc	8	3	1	reliable	25	hard	X	0.5235540244978538	0.47644597550214624	no
1		gridTrialProc	8	3	1	reliable	26	easy	0	0.7236111222318566	0.2763888777681433	no
1		gridTrialProc	8	3	1	reliable	27	hard	X	0.4311680106337594	0.5688319893662406	no
1		gridTrialProc	8	3	1	reliable	28	hard	X	0.5208802925129228	0.4791197074870772	no
1		gridTrialProc	8	3	1	reliable	29	easy	0	0.7143974093892796	0.28560259061072035	no
1		gridTrialProc	8	3	1	reliable	30	easy	0	0.6962589354975358	0.3037410645024642	no
1		gridTrialProc	8	3	1	reliable	31	easy	0	0.7471123484154116	0.2528876515845884	no
1		gridTrialProc	8	3	1	reliable	32	easy	0	0.29818980336384787	0.7018101966361521	no
1		gridTrialProc	8	3	1	reliable	33	easy	0	0.7263503238742246	0.2736496761257754	no
1		gridTrialProc	8	3	1	reliable	34	hard	X	0.42519261904021194	0.574807380959788	no
1		gridTrialProc	8	3	1	reliable	35	easy	0	0.29330889160784623	0.7066911083921538	no
1		gridTrialProc	8	3	1	reliable	36	hard	X	0.5314507863917727	0.4685492136082273	no
1		gridTrialProc	8	3	1	reliable	37	easy	0	0.6820559994041175	0.3179440005958825	no
1		gridTrialProc	8	3	1	reliable	38	hard	X	0.4467595953370163	0.5532404046629837	no
1		gridTrialProc	8	3	1	reliable	39	hard	X	0.5538859334421258	0.4461140665578743	no
1		gridTrialProc	8	3	1	reliable	40	hard	X	0.5273091407151544	0.4726908592848456	no
1		gridTrialProc	8	3	1	reliable	41	easy	0	0.2740159794279527	0.7259840205720474	no
1		gridTrialProc	8	3	1	reliable	42	hard	X	0.4610616704552408	0.5389383295447592	no
1		gridTrialProc	8	3	1	reliable	43	easy	0	0.6835177112670343	0.3164822887329657	no
1		gridTrialProc	8	3	1	reliable	44	easy	0	0.2532333158144162	0.7467666841855838	no
1		gridTrialProc	8	3	1	reliable	45	hard	X	0.4745867130560029	0.5254132869439971	no
1		gridTrialProc	8	3	1	reliable	46	easy	0	0.2734947344111308	0.7265052655888692	no
1		gridTrialProc	8	3	1	reliable	47	hard	X	0.4314112566794647	0.5685887433205352	no
1		gridTrialProc	8	3	1	reliable	48	easy	0	0.2638481506323173	0.7361518493676826	no
1		gridTrialProc	8	3	1	reliable	49	hard	X	0.4523508870780221	0.5476491129219778	no
1		gridTrialProc	8	3	1	reliable	50	easy	0	0.6834012070585559	0.3165987929414441	no
1		gridTrialProc	8	3	1	reliable	51	hard	X	0.4454523056599705	0.5545476943400295	no
1		gridTrialProc	8	3	1	reliable	52	hard	X	0.5557644485541116	0.4442355514458884	no
1		gridTrialProc	8	3	1	reliable	53	easy	0	0.26605317004198714	0.7339468299580129	no
1		gridTrialProc	8	3	1	reliable	54	hard	X	0.48379546578833615	0.5162045342116639	no
1		gridTrialProc	8	3	1	reliable	55	hard	X	0.4588428852873487	0.5411571147126513	no
1		gridTrialProc	8	3	1	reliable	56	easy	0	0.2624033900669598	0.7375966099330402	no
1		gridTrialProc	8	3	1	reliable	57	hard	X	0.554741344341669	0.445258655658331	no
1		gridTrialProc	8	3	1	reliable	58	hard	X	0.5492135920235408	0.45078640797645925	no
1		gridTrialProc	8	3	1	reliable	59	easy	0	0.7411038167681756	0.2588961832318244	no
1		gridTrialProc	8	3	1	reliable	60	easy	0	0.2660149597572894	0.7339850402427106	no
1		gridTrialProc	8	3	1	reliable	61	hard	X	0.44835033218941184	0.5516496678105882	no
1		gridTrialProc	8	3	1	reliable	62	easy	0	0.28081093001819835	0.7191890699818017	no
1		gridTrialProc	8	3	1	reliable	63	easy	0	0.7212238499965039	0.2787761500034961	no
1		gridTrialProc	8	3	1	reliable	64	easy	0	0.2606753060712691	0.7393246939287309	no
1		gridTrialProc	8	3	1	reliable	65	easy	0	0.296908328707269	0.703091671292731	no
1		gridTrialProc	8	3	1	reliable	66	easy	0	0.27889411388812646	0.7211058861118735	no
1		gridTrialProc	8	3	1	reliable	67	easy	0	0.26079480357891055	0.7392051964210895	no
1		gridTrialProc	8	3	1	reliable	68	easy	0	0.2740597581511716	0.7259402418488283	no
1		gridTrialProc	8	3	1	reliable	69	easy	0	0.2551352249794659	0.7448647750205342	no
1		gridTrialProc	8	3	1	reliable	70	hard	X	0.5673633127444278	0.4326366872555723	no
1		gridTrialProc	8	3	1	reliable	71	easy	0	0.27127830565014416	0.7287216943498558	no
1		gridTrialProc	8	3	1	reliable	72	easy	0	0.7425383292423855	0.25746167075761445	no
1		gridTrialProc	8	3	1	reliable	73	easy	0	0.2673977184871753	0.7326022815128247	no
1		gridTrialProc	8	3	1	reliable	74	easy	0	0.26395633451903944	0.7360436654809606	no
1		gridTrialProc	8	3	1	reliable	75	hard	X	0.47555330761153913	0.5244466923884609	no
1		gridTrialProc	8	3	1	reliable	76	easy	0	0.2604241894911586	0.7395758105088415	no
1		gridTrialProc	8	3	1	reliable	77	hard	X	0.5783287921036602	0.42167120789633983	no
1		gridTrialProc	8	3	1	reliable	78	hard	X	0.5600501376399297	0.4399498623600703	no
1		gridTrialProc	8	3	1	reliable	79	easy	0	0.7369842317150015	0.2630157682849985	no
1		gridBlockEndProc	8	2	1	reliable	0			0	0	
1		gridBlockUnreliableStartProc	8	1	2	unreliable	0			0	0	
1		gridTrialProc	8	3	2	unreliable	0	easy	0	0.29939227402127333	0.7006077259787267	no
1		gridTrialProc	8	3	2	unreliable	1	easy	0	0.30997764903064334	0.6900223509693566	no
1		gridTrialProc	8	3	2	unreliable	2	easy	0	0.7194978466882512	0.28050215331174877	no
1		gridTrialProc	8	3	2	unreliable	3	hard	X	0.4565404691582681	0.5434595308417318	no
1		gridTrialProc	8	3	2	unreliable	4	hard	X	0.4822011349549479	0.5177988650450521	yes
1		gridTrialProc	8	3	2	unreliable	5	easy	0	0.6949189333513603	0.3050810666486397	yes
1		gridTrialProc	8	3	2	unreliable	6	easy	0	0.7450062518208114	0.25499374817918863	no
1		gridTrialProc	8	3	2	unreliable	7	hard	X	0.5264218890568678	0.4735781109431322	no
1		gridTrialProc	8	3	2	unreliable	8	hard	X	0.4521816164088938	0.5478183835911061	no
1		gridTrialProc	8	3	2	unreliable	9	easy	0	0.6922838897054617	0.3077161102945382	no
1		gridTrialProc	8	3	2	unreliable	10	hard	X	0.5214976704439017	0.4785023295560983	no
1		gridTrialProc	8	3	2	unreliable	11	easy	0	0.251762087371193	0.748237912628807	no
1		gridTrialProc	8	3	2	unreliable	12	hard	X	0.4345064986350008	0.5654935013649992	yes
1		gridTrialProc	8	3	2	unreliable	13	hard	X	0.42073933942724234	0.5792606605727577	no
1		gridTrialProc	8	3	2	unreliable	14	hard	X	0.5319213861230143	0.4680786138769856	yes
1		gridTrialProc	8	3	2	unreliable	15	easy	0	0.7320629491404875	0.2679370508595124	yes
1		gridTrialProc	8	3	2	unreliable	16	hard	X	0.46928038360421065	0.5307196163957894	yes
1		gridTrialProc	8	3	2	unreliable	17	hard	X	0.568445241010332	0.431554758989668	no
1		gridTrialProc	8	3	2	unreliable	18	hard	X	0.44836808692401825	0.5516319130759817	no
1		gridTrialProc	8	3	2	unreliable	19	hard	X	0.44831354722067274	0.5516864527793273	no
1		gridTrialProc	8	3	2	unreliable	20	hard	X	0.5188499769758644	0.48115002302413556	no
1		gridTrialProc	8	3	2	unreliable	21	hard	X	0.5786363798523616	0.4213636201476384	no
1		gridTrialProc	8	3	2	unreliable	22	easy	0	0.28038615584028237	0.7196138441597176	no
1		gridTrialProc	8	3	2	unreliable	23	hard	X	0.564194456958917	0.435805543041083	yes
1		gridTrialProc	8	3	2	unreliable	24	hard	X	0.46100629212144845	0.5389937078785516	no
