Weight	Nested	Procedure	subjectID	event_code	block_nr	block_reliability	trial_nr	trial_difficulty	trial_cue	color_1	color_2	flip_response
1		gridBlockReliableStartProc	2	1	1	reliable	0			0	0	
1		gridTrialProc	2	3	1	reliable	0	hard	X	0.5476938214774554	0.45230617852254457	no
1		gridTrialProc	2	3	1	reliable	1	easy	0	0.7244392571277731	0.2755607428722268	no
1		gridTrialProc	2	3	1	reliable	2	easy	0	0.28358758323629984	0.7164124167637002	no
1		gridTrialProc	2	3	1	reliable	3	hard	X	0.5219608985040542	0.47803910149594575	no
1		gridTrialProc	2	3	1	reliable	4	hard	X	0.4259846186776224	0.5740153813223776	no
1		gridTrialProc	2	3	1	reliable	5	easy	0	0.6813519949190494	0.31864800508095065	no
1		gridTrialProc	2	3	1	reliable	6	hard	X	0.5427991333016401	0.4572008666983599	no
1		gridTrialProc	2	3	1	reliable	7	hard	X	0.5149927104846777	0.4850072895153224	no
1		gridTrialProc	2	3	1	reliable	8	hard	X	0.4318206660954133	0.5681793339045866	no
1		gridTrialProc	2	3	1	reliable	9	easy	0	0.28052148963247736	0.7194785103675226	no
1		gridTrialProc	2	3	1	reliable	10	hard	X	0.5156454311610532	0.4843545688389468	no
1		gridTrialProc	2	3	1	reliable	11	hard	X	0.553403549029829	0.446596450970171	no
1		gridTrialProc	2	3	1	reliable	12	hard	X	0.44906497829467895	0.550935021705321	no
1		gridTrialProc	2	3	1	reliable	13	hard	X	0.4245079879181201	0.5754920120818798	no
1		gridTrialProc	2	3	1	reliable	14	easy	0	0.6886179975413298	0.3113820024586702	no
1		gridTrialProc	2	3	1	reliable	15	hard	X	0.574852226956721	0.425147773043279	no
1		gridTrialProc	2	3	1	reliable	16	easy	0	0.6952653582582513	0.30473464174174875	no
1		gridTrialProc	2	3	1	reliable	17	hard	X	0.5590156333945072	0.4409843666054928	no
1		gridTrialProc	2	3	1	reliable	18	easy	0	0.7287098857754716	0.2712901142245284	no
1		gridTrialProc	2	3	1	reliable	19	easy	0	0.26858327584831404	0.731416724151686	no
1		gridTrialProc	2	3	1	reliable	20	easy	0	0.3145626244113964	0.6854373755886036	no
1		gridTrialProc	2	3	1	reliable	21	hard	X	0.45813184641320365	0.5418681535867964	no
1		gridTrialProc	2	3	1	reliable	22	easy	0	0.2521940289158805	0.7478059710841195	no
1		gridTrialProc	2	3	1	reliable	23	easy	0	0.71187057625392	0.28812942374607997	no
1		gridTrialProc	2	3	1	reliable	24	hard	X	0.5560243523614636	0.4439756476385363	no
1		gridTrialProc	2	3	1	reliable	25	hard	X	0.47633769555093913	0.5236623044490609	no
1		gridTrialProc	2	3	1	reliable	26	easy	0	0.3135171530521047	0.6864828469478953	no
1		gridTrialProc	2	3	1	reliable	27	hard	X	0.5208223231990925	0.47917767680090756	no
1		gridTrialProc	2	3	1	reliable	28	easy	0	0.26707940347473497	0.732920596525265	no
1		gridTrialProc	2	3	1	reliable	29	hard	X	0.48892798346525984	0.5110720165347402	no
1		gridTrialProc	2	3	1	reliable	30	hard	X	0.4621408472315429	0.5378591527684571	no
1		gridTrialProc	2	3	1	reliable	31	easy	0	0.2663336664941511	0.7336663335058489	no
1		gridTrialProc	2	3	1	reliable	32	easy	0	0.2685482521593255	0.7314517478406746	no
1		gridTrialProc	2	3	1	reliable	33	easy	0	0.7447813848713001	0.25521861512869987	no
1		gridTrialProc	2	3	1	reliable	34	easy	0	0.2813233065796315	0.7186766934203686	no
1		gridTrialProc	2	3	1	reliable	35	easy	0	0.702156025227809	0.29784397477219104	no
1		gridTrialProc	2	3	1	reliable	36	easy	0	0.6931317830213378	0.3068682169786622	no
1		gridTrialProc	2	3	1	reliable	37	easy	0	0.740712372853597	0.25928762714640297	no
1		gridTrialProc	2	3	1	reliable	38	easy	0	0.29905108872974234	0.7009489112702576	no
1		gridTrialProc	2	3	1	reliable	39	hard	X	0.5589653402688557	0.4410346597311443	no
1		gridTrialProc	2	3	1	reliable	40	hard	X	0.45495899664225514	0.5450410033577449	no
1		gridTrialProc	2	3	1	reliable	41	easy	0	0.3092326585855418	0.6907673414144582	no
1		gridTrialProc	2	3	1	reliable	42	easy	0	0.707482408950759	0.2925175910492411	no
1		gridTrialProc	2	3	1	reliable	43	easy	0	0.7217629390423658	0.27823706095763423	no
1		gridTrialProc	2	3	1	reliable	44	hard	X	0.4697915886520303	0.5302084113479697	no
1		gridTrialProc	2	3	1	reliable	45	easy	0	0.7366742594594358	0.26332574054056423	no
1		gridTrialProc	2	3	1	reliable	46	easy	0	0.25589005842542023	0.7441099415745798	no
1		gridTrialProc	2	3	1	reliable	47	easy	0	0.31537681656654837	0.6846231834334516	no
1		gridTrialProc	2	3	1	reliable	48	easy	0	0.259604882833318	0.740395117166682	no
1		gridTrialProc	2	3	1	reliable	49	easy	0	0.7036059715604639	0.2963940284395361	no
1		gridTrialProc	2	3	1	reliable	50	hard	X	0.5136600225942481	0.48633997740575186	no
1		gridTrialProc	2	3	1	reliable	51	hard	X	0.48933548267341126	0.5106645173265887	no
1		gridTrialProc	2	3	1	reliable	52	hard	X	0.5363893776670243	0.4636106223329757	no
1		gridTrialProc	2	3	1	reliable	53	easy	0	0.2559282465560811	0.744071753443919	no
1		gridTrialProc	2	3	1	reliable	54	easy	0	0.7344139964901841	0.2655860035098159	no
1		gridTrialProc	2	3	1	reliable	55	hard	X	0.44974237976649506	0.550257620233505	no
1		gridTrialProc	2	3	1	reliable	56	hard	X	0.5700945326665694	0.42990546733343055	no
1		gridTrialProc	2	3	1	reliable	57	hard	X	0.5197755730932391	0.4802244269067609	no
1		gridTrialProc	2	3	1	reliable	58	easy	0	0.6993119947725646	0.30068800522743544	no
1		gridTrialProc	2	3	1	reliable	59	hard	X	0.44206696350509633	0.5579330364949037	no
1		gridTrialProc	2	3	1	reliable	60	easy	0	0.2891088915655807	0.7108911084344194	no
1		gridTrialProc	2	3	1	reliable	61	easy	0	0.6878121821517491	0.31218781784825084	no
1		gridTrialProc	2	3	1	reliable	62	hard	X	0.4324171458213267	0.5675828541786734	no
1		gridTrialProc	2	3	1	reliable	63	hard	X	0.5607473521428152	0.43925264785718476	no
1		gridTrialProc	2	3	1	reliable	64	easy	0	0.7141658976397255	0.2858341023602745	no
1		gridTrialProc	2	3	1	reliable	65	hard	X	0.482964250898997	0.5170357491010029	no
1		gridTrialProc	2	3	1	reliable	66	hard	X	0.5440715211518309	0.4559284788481691	no
1		gridTrialProc	2	3	1	reliable	67	easy	0	0.31818650824909867	0.6818134917509013	no
1		gridTrialProc	2	3	1	reliable	68	hard	X	0.5413095171548564	0.4586904828451436	no
1		gridTrialProc	2	3	1	reliable	69	hard	X	0.4409391098088476	0.5590608901911525	no
1		gridTrialProc	2	3	1	reliable	70	easy	0	0.28949357639279505	0.710506423607205	no
1		gridTrialProc	2	3	1	reliable	71	hard	X	0.5365023993309046	0.46349760066909534	no
1		gridTrialProc	2	3	1	reliable	72	easy	0	0.28802309880859867	0.7119769011914013	no
1		gridTrialProc	2	3	1	reliable	73	hard	X	0.5576736214038878	0.4423263785961123	no
1		gridTrialProc	2	3	1	reliable	74	easy	0	0.3178718164494357	0.6821281835505644	no
1		gridTrialProc	2	3	1	reliable	75	easy	0	0.7195513542694133	0.2804486457305867	no
1		gridTrialProc	2	3	1	reliable	76	hard	X	0.5195287658112846	0.4804712341887154	no
