Weight	Nested	Procedure	subjectID	event_code	block_nr	block_reliability	trial_nr	trial_difficulty	trial_cue	color_1	color_2	flip_response
1		gridBlockReliableStartProc	28	1	1	reliable	0			0	0	
1		gridTrialProc	28	3	1	reliable	0	hard	X	0.5169983721129724	0.4830016278870276	no
1		gridTrialProc	28	3	1	reliable	1	easy	0	0.6922366466003811	0.3077633533996189	no
1		gridTrialProc	28	3	1	reliable	2	easy	0	0.7335389042838598	0.26646109571614013	no
1		gridTrialProc	28	3	1	reliable	3	hard	X	0.466126069883502	0.533873930116498	no
1		gridTrialProc	28	3	1	reliable	4	hard	X	0.5417460743670699	0.45825392563293005	no
1		gridTrialProc	28	3	1	reliable	5	hard	X	0.5216753561231279	0.4783246438768721	no
1		gridTrialProc	28	3	1	reliable	6	easy	0	0.31415431451080145	0.6858456854891986	no
1		gridTrialProc	28	3	1	reliable	7	hard	X	0.45659644390835435	0.5434035560916457	no
1		gridTrialProc	28	3	1	reliable	8	easy	0	0.718616671087249	0.281383328912751	no
1		gridTrialProc	28	3	1	reliable	9	easy	0	0.7417431874461902	0.2582568125538098	no
1		gridTrialProc	28	3	1	reliable	10	easy	0	0.3137578692899392	0.6862421307100608	no
1		gridTrialProc	28	3	1	reliable	11	easy	0	0.6884325778924786	0.3115674221075214	no
1		gridTrialProc	28	3	1	reliable	12	hard	X	0.5662824993468011	0.4337175006531989	no
1		gridTrialProc	28	3	1	reliable	13	hard	X	0.48913442568103904	0.510865574318961	no
1		gridTrialProc	28	3	1	reliable	14	easy	0	0.31529926197789515	0.6847007380221048	no
1		gridTrialProc	28	3	1	reliable	15	hard	X	0.5115037466193595	0.4884962533806405	no
1		gridTrialProc	28	3	1	reliable	16	easy	0	0.29007147555789436	0.7099285244421056	no
1		gridTrialProc	28	3	1	reliable	17	easy	0	0.29060075991452977	0.7093992400854703	no
1		gridTrialProc	28	3	1	reliable	18	hard	X	0.44802082946784477	0.5519791705321553	no
1		gridTrialProc	28	3	1	reliable	19	easy	0	0.6939653785442146	0.30603462145578547	no
1		gridTrialProc	28	3	1	reliable	20	easy	0	0.74762851051804	0.2523714894819599	no
1		gridTrialProc	28	3	1	reliable	21	easy	0	0.2737028772260391	0.726297122773961	no
1		gridTrialProc	28	3	1	reliable	22	easy	0	0.7268472090284861	0.27315279097151396	no
1		gridTrialProc	28	3	1	reliable	23	easy	0	0.7187422232244138	0.2812577767755861	no
1		gridTrialProc	28	3	1	reliable	24	hard	X	0.42282180697232413	0.5771781930276758	no
1		gridTrialProc	28	3	1	reliable	25	hard	X	0.5455619815248482	0.4544380184751517	no
1		gridTrialProc	28	3	1	reliable	26	easy	0	0.2995434999216489	0.7004565000783511	no
1		gridTrialProc	28	3	1	reliable	27	hard	X	0.5449094484322583	0.45509055156774164	no
1		gridTrialProc	28	3	1	reliable	28	hard	X	0.4352923582537364	0.5647076417462635	no
1		gridTrialProc	28	3	1	reliable	29	easy	0	0.7138712776946814	0.28612872230531866	no
1		gridTrialProc	28	3	1	reliable	30	hard	X	0.5150250271888304	0.48497497281116964	no
1		gridTrialProc	28	3	1	reliable	31	hard	X	0.4754098856866357	0.5245901143133642	no
1		gridTrialProc	28	3	1	reliable	32	easy	0	0.27000364504647895	0.7299963549535211	no
1		gridTrialProc	28	3	1	reliable	33	easy	0	0.7231925344283257	0.27680746557167435	no
1		gridTrialProc	28	3	1	reliable	34	hard	X	0.4431303601085709	0.5568696398914291	no
1		gridTrialProc	28	3	1	reliable	35	hard	X	0.5175181115529623	0.48248188844703765	no
1		gridTrialProc	28	3	1	reliable	36	easy	0	0.3078025480371237	0.6921974519628763	no
1		gridTrialProc	28	3	1	reliable	37	easy	0	0.299753967464529	0.700246032535471	no
1		gridTrialProc	28	3	1	reliable	38	easy	0	0.29876726416493704	0.701232735835063	no
1		gridTrialProc	28	3	1	reliable	39	easy	0	0.6837068880331774	0.3162931119668226	no
1		gridTrialProc	28	3	1	reliable	40	hard	X	0.5207766703231045	0.4792233296768955	no
1		gridTrialProc	28	3	1	reliable	41	easy	0	0.739968170879748	0.260031829120252	no
1		gridTrialProc	28	3	1	reliable	42	hard	X	0.46579547173160113	0.5342045282683989	no
1		gridTrialProc	28	3	1	reliable	43	easy	0	0.31904952025893374	0.6809504797410663	no
1		gridTrialProc	28	3	1	reliable	44	easy	0	0.2853432421033839	0.7146567578966161	no
1		gridTrialProc	28	3	1	reliable	45	hard	X	0.5514888981329129	0.4485111018670871	no
1		gridTrialProc	28	3	1	reliable	46	hard	X	0.5257660605819559	0.47423393941804415	no
1		gridTrialProc	28	3	1	reliable	47	hard	X	0.4698892856625766	0.5301107143374234	no
1		gridTrialProc	28	3	1	reliable	48	hard	X	0.45245902936725624	0.5475409706327438	no
1		gridTrialProc	28	3	1	reliable	49	hard	X	0.4644874981194801	0.5355125018805199	no
1		gridTrialProc	28	3	1	reliable	50	hard	X	0.46620776329856606	0.5337922367014339	no
1		gridTrialProc	28	3	1	reliable	51	hard	X	0.5289598779349565	0.47104012206504353	no
1		gridTrialProc	28	3	1	reliable	52	hard	X	0.5210326404950715	0.4789673595049285	no
1		gridTrialProc	28	3	1	reliable	53	hard	X	0.5330323133032266	0.4669676866967734	no
1		gridTrialProc	28	3	1	reliable	54	hard	X	0.42257363575456275	0.5774263642454373	no
1		gridTrialProc	28	3	1	reliable	55	easy	0	0.7218755888733399	0.27812441112666003	no
1		gridTrialProc	28	3	1	reliable	56	hard	X	0.5645421261085044	0.4354578738914956	no
1		gridTrialProc	28	3	1	reliable	57	easy	0	0.27565521080235733	0.7243447891976427	no
1		gridTrialProc	28	3	1	reliable	58	hard	X	0.5717610937344919	0.42823890626550803	no
1		gridTrialProc	28	3	1	reliable	59	hard	X	0.4381528705117496	0.5618471294882503	no
1		gridTrialProc	28	3	1	reliable	60	hard	X	0.5573290177973161	0.44267098220268386	no
1		gridTrialProc	28	3	1	reliable	61	hard	X	0.44018247961525986	0.5598175203847402	no
1		gridTrialProc	28	3	1	reliable	62	easy	0	0.31053371269483987	0.6894662873051601	no
1		gridTrialProc	28	3	1	reliable	63	easy	0	0.7490844713198068	0.2509155286801931	no
1		gridTrialProc	28	3	1	reliable	64	hard	X	0.5725788076668992	0.42742119233310083	no
1		gridTrialProc	28	3	1	reliable	65	easy	0	0.7199627504841507	0.2800372495158493	no
1		gridTrialProc	28	3	1	reliable	66	hard	X	0.4527676314667683	0.5472323685332317	no
1		gridTrialProc	28	3	1	reliable	67	easy	0	0.2505191148517677	0.7494808851482323	no
1		gridTrialProc	28	3	1	reliable	68	easy	0	0.7071316806783691	0.29286831932163093	no
1		gridTrialProc	28	3	1	reliable	69	hard	X	0.558852703620937	0.44114729637906297	no
1		gridTrialProc	28	3	1	reliable	70	easy	0	0.7206639758751925	0.27933602412480746	no
1		gridTrialProc	28	3	1	reliable	71	easy	0	0.713664870370829	0.2863351296291709	no
1		gridTrialProc	28	3	1	reliable	72	easy	0	0.3196647756104465	0.6803352243895535	no
1		gridTrialProc	28	3	1	reliable	73	hard	X	0.5780985497930089	0.42190145020699116	no
