Weight	Nested	Procedure	subjectID	event_code	block_nr	block_reliability	trial_nr	trial_difficulty	trial_cue	color_1	color_2	flip_response
1		gridBlockReliableStartProc	97	1	1	reliable	0			0	0	
1		gridTrialProc	97	3	1	reliable	0	hard	X	0.48643801830155375	0.5135619816984462	no
1		gridTrialProc	97	3	1	reliable	1	hard	X	0.5538922607378296	0.4461077392621704	no
1		gridTrialProc	97	3	1	reliable	2	hard	X	0.4365432026481377	0.5634567973518623	no
1		gridTrialProc	97	3	1	reliable	3	hard	X	0.518165621724004	0.4818343782759959	no
1		gridTrialProc	97	3	1	reliable	4	hard	X	0.44362757289358185	0.5563724271064181	no
1		gridTrialProc	97	3	1	reliable	5	hard	X	0.5717390820936279	0.42826091790637216	no
1		gridTrialProc	97	3	1	reliable	6	easy	0	0.2809290332156139	0.7190709667843861	no
1		gridTrialProc	97	3	1	reliable	7	easy	0	0.7263515011021788	0.27364849889782117	no
1		gridTrialProc	97	3	1	reliable	8	hard	X	0.45447954730286355	0.5455204526971364	no
1		gridTrialProc	97	3	1	reliable	9	hard	X	0.5669530277476091	0.43304697225239086	no
1		gridTrialProc	97	3	1	reliable	10	hard	X	0.4213285763430473	0.5786714236569527	no
1		gridTrialProc	97	3	1	reliable	11	hard	X	0.5680459829185105	0.4319540170814895	no
1		gridTrialProc	97	3	1	reliable	12	hard	X	0.5619455124805921	0.43805448751940795	no
1		gridTrialProc	97	3	1	reliable	13	easy	0	0.6936712327547826	0.3063287672452174	no
1		gridTrialProc	97	3	1	reliable	14	hard	X	0.45759215976532525	0.5424078402346748	no
1		gridTrialProc	97	3	1	reliable	15	easy	0	0.27506408786111214	0.7249359121388879	no
1		gridTrialProc	97	3	1	reliable	16	easy	0	0.278049826811493	0.721950173188507	no
1		gridTrialProc	97	3	1	reliable	17	hard	X	0.4425864180990921	0.5574135819009078	no
1		gridTrialProc	97	3	1	reliable	18	easy	0	0.25537655317658403	0.744623446823416	no
1		gridTrialProc	97	3	1	reliable	19	hard	X	0.42669116101889354	0.5733088389811065	no
1		gridTrialProc	97	3	1	reliable	20	hard	X	0.5245398672987883	0.4754601327012117	no
1		gridTrialProc	97	3	1	reliable	21	easy	0	0.3154203286777142	0.6845796713222858	no
1		gridTrialProc	97	3	1	reliable	22	easy	0	0.6995220889604872	0.3004779110395128	no
1		gridTrialProc	97	3	1	reliable	23	hard	X	0.5718573400650981	0.4281426599349019	no
1		gridTrialProc	97	3	1	reliable	24	hard	X	0.5508574200457279	0.44914257995427215	no
1		gridTrialProc	97	3	1	reliable	25	easy	0	0.7489400233313878	0.25105997666861224	no
1		gridTrialProc	97	3	1	reliable	26	easy	0	0.30622503767279907	0.6937749623272009	no
1		gridTrialProc	97	3	1	reliable	27	hard	X	0.4737647198526478	0.5262352801473522	no
1		gridTrialProc	97	3	1	reliable	28	hard	X	0.4489668276066086	0.5510331723933914	no
1		gridTrialProc	97	3	1	reliable	29	easy	0	0.28628215153319764	0.7137178484668023	no
1		gridTrialProc	97	3	1	reliable	30	hard	X	0.5201815634135074	0.4798184365864926	no
1		gridTrialProc	97	3	1	reliable	31	hard	X	0.48388923516684	0.51611076483316	no
1		gridTrialProc	97	3	1	reliable	32	easy	0	0.2850468295324461	0.7149531704675539	no
1		gridTrialProc	97	3	1	reliable	33	easy	0	0.7087409018940956	0.2912590981059044	no
1		gridTrialProc	97	3	1	reliable	34	easy	0	0.3153430998924911	0.6846569001075089	no
1		gridTrialProc	97	3	1	reliable	35	easy	0	0.3162074893029849	0.6837925106970151	no
1		gridTrialProc	97	3	1	reliable	36	easy	0	0.3175455207456302	0.6824544792543699	no
1		gridTrialProc	97	3	1	reliable	37	hard	X	0.4560300147435555	0.5439699852564446	no
1		gridTrialProc	97	3	1	reliable	38	easy	0	0.7121240394812326	0.2878759605187674	no
1		gridTrialProc	97	3	1	reliable	39	hard	X	0.575105292809535	0.424894707190465	no
1		gridTrialProc	97	3	1	reliable	40	hard	X	0.42845364265928526	0.5715463573407147	no
1		gridTrialProc	97	3	1	reliable	41	easy	0	0.6985923399972374	0.3014076600027627	no
1		gridTrialProc	97	3	1	reliable	42	hard	X	0.4604971697877928	0.5395028302122071	no
1		gridTrialProc	97	3	1	reliable	43	hard	X	0.5411712242824612	0.4588287757175388	no
1		gridTrialProc	97	3	1	reliable	44	easy	0	0.292311326034947	0.707688673965053	no
1		gridTrialProc	97	3	1	reliable	45	easy	0	0.6812197084129776	0.31878029158702237	no
1		gridTrialProc	97	3	1	reliable	46	easy	0	0.6895253173236222	0.31047468267637773	no
1		gridTrialProc	97	3	1	reliable	47	easy	0	0.2539228732395564	0.7460771267604436	no
1		gridTrialProc	97	3	1	reliable	48	easy	0	0.3184958318921389	0.6815041681078611	no
1		gridTrialProc	97	3	1	reliable	49	hard	X	0.48555076680451426	0.5144492331954857	no
1		gridTrialProc	97	3	1	reliable	50	easy	0	0.7229150304697696	0.2770849695302304	no
1		gridTrialProc	97	3	1	reliable	51	easy	0	0.26882174223701016	0.7311782577629898	no
1		gridTrialProc	97	3	1	reliable	52	hard	X	0.4236845789241705	0.5763154210758294	no
1		gridTrialProc	97	3	1	reliable	53	easy	0	0.6830002840568845	0.31699971594311555	no
1		gridTrialProc	97	3	1	reliable	54	easy	0	0.7294831436564151	0.2705168563435849	no
1		gridTrialProc	97	3	1	reliable	55	hard	X	0.4594554823868837	0.5405445176131163	no
