Weight	Nested	Procedure	subjectID	event_code	block_nr	block_reliability	trial_nr	trial_difficulty	trial_cue	color_1	color_2	flip_response
1		gridBlockReliableStartProc	12	1	1	reliable	0			0	0	
1		gridTrialProc	12	3	1	reliable	0	hard	X	0.5519230541055314	0.44807694589446856	no
1		gridTrialProc	12	3	1	reliable	1	hard	X	0.4410791076742755	0.5589208923257245	no
1		gridTrialProc	12	3	1	reliable	2	hard	X	0.4263384724208302	0.5736615275791699	no
1		gridTrialProc	12	3	1	reliable	3	hard	X	0.4264799160292099	0.5735200839707901	no
1		gridTrialProc	12	3	1	reliable	4	easy	0	0.6821364312200828	0.31786356877991717	no
1		gridTrialProc	12	3	1	reliable	5	easy	0	0.304645196721909	0.695354803278091	no
1		gridTrialProc	12	3	1	reliable	6	easy	0	0.7174456817891345	0.2825543182108655	no
1		gridTrialProc	12	3	1	reliable	7	easy	0	0.3072335041484185	0.6927664958515816	no
1		gridTrialProc	12	3	1	reliable	8	hard	X	0.4651715354240323	0.5348284645759678	no
1		gridTrialProc	12	3	1	reliable	9	easy	0	0.2672545968058161	0.7327454031941839	no
1		gridTrialProc	12	3	1	reliable	10	easy	0	0.7481775651481382	0.2518224348518618	no
1		gridTrialProc	12	3	1	reliable	11	easy	0	0.27830523925037776	0.7216947607496222	no
1		gridTrialProc	12	3	1	reliable	12	hard	X	0.5637974256505125	0.4362025743494875	no
1		gridTrialProc	12	3	1	reliable	13	hard	X	0.42557314466139534	0.5744268553386047	no
1		gridTrialProc	12	3	1	reliable	14	easy	0	0.7355897872857682	0.2644102127142319	no
1		gridTrialProc	12	3	1	reliable	15	hard	X	0.43293561801774827	0.5670643819822517	no
1		gridTrialProc	12	3	1	reliable	16	hard	X	0.5536938630624866	0.44630613693751336	no
1		gridTrialProc	12	3	1	reliable	17	easy	0	0.2843643902201958	0.7156356097798042	no
1		gridTrialProc	12	3	1	reliable	18	easy	0	0.7485573482809292	0.25144265171907076	no
1		gridTrialProc	12	3	1	reliable	19	hard	X	0.42111348637578105	0.578886513624219	no
1		gridTrialProc	12	3	1	reliable	20	hard	X	0.5321244309073148	0.4678755690926852	no
1		gridTrialProc	12	3	1	reliable	21	hard	X	0.46345325918281566	0.5365467408171843	no
1		gridTrialProc	12	3	1	reliable	22	hard	X	0.4665189049020217	0.5334810950979783	no
1		gridTrialProc	12	3	1	reliable	23	easy	0	0.3115898236574326	0.6884101763425674	no
1		gridTrialProc	12	3	1	reliable	24	easy	0	0.7055499476983633	0.29445005230163673	no
